source,target,Weight
4078,969,0
355,418,0
399,281,1.978
4271,1038,0
7971,2698,0.456
202,8816,0.0274
157,1073,0
5225,62,0.0827
826,681,0
630,897,0.2398
6182,1108,0.228
6992,6422,0
2321,2282,0
503,316,0
232,36,1.5732
993,862,0
18303,2477,0.0251
47,1119,0
3368,1050,0
506,19,0
266,170,0.2075
95,982,0
4772,749,0.262
2737,1234,0.399
8838,18303,0
416,4083,0
1103,12,0
9826,1390,0
368,15,0.0456
265,4590,0
1321,7975,0
972,631,0
1164,506,0
720,506,2.964
1084,1041,1.493
4172,1025,0
132,499,0
1321,18985,0
