source,target,num_players,total_amount,total_adjusted_amount,"num_young_players, num_middle_aged_players, num_old_players"
6890,12380,3,0,0,2,0,1
4603,2784,1,0,0,1,0,0
2844,2984,1,0,0,1,0,0
595,855,1,0,0,0,0,1
13,683,2,0.0923,0.1285928913490705136210619881,0,2,0
2439,28095,2,0,0,1,1,0
3345,4750,2,0.00114,0.002380952380952380952380952381,1,1,0
354,413,1,0,0,1,0,0
9715,2293,1,0,0,1,0,0
1075,271,1,0,0,0,1,0
26468,410,1,0.00878,0.01013388734995383194829178209,1,0,0
4602,6676,4,0,0,0,1,3
2672,683,12,0.00684,0.01578947368421052631578947368,8,4,0
697,6163,3,0,0,2,0,1
223,447,17,0.00741,0.01177592792670165976162726399,16,1,0
999,918,4,0,0,2,2,0
1075,2125,1,0,0,0,1,0
475,312,1,0,0,1,0,0
631,41,2,0.0513,0.1071428571428571428571428571,2,0,0
642,317,3,0.0103,0.009611795446061963419186263531,2,0,1
1429,1025,7,0.0935,0.1444478557635440051118602398,3,0,4
1436,720,4,0.0285,0.06561859193438140806561859194,2,2,0
814,62,7,0.03192,0.04158147212393039295989289781,7,0,0
8,4,1,0,0,0,1,0
159,121,1,0,0,0,1,0
601,3508,6,0,0,1,4,1
1078,164,4,0,0,4,0,0
6646,2293,1,0,0,1,0,0
2783,82,1,0.00285,0.006578947368421052631578947368,0,1,0
1106,1184,1,0.00855,0.01785714285714285714285714286,1,0,0
681,237,4,0,0,3,1,0
3508,1080,2,0,0,1,1,0
121,13,3,0.2394,0.4786085565773690523790483807,0,2,1
1268,6494,3,0,0,3,0,0
935,10199,1,0,0,1,0,0
11961,6574,3,0,0,3,0,0
583,169,1,0,0,1,0,0
25449,498,1,0,0,0,0,1
833,820,9,0.0342,0.03870967741935483870967741935,3,6,0
4361,1038,3,0,0,1,2,0
312,232,1,0,0,1,0,0
7378,1075,6,0,0,4,2,0
984,20,1,0.0251,0.05242272347535505430242272348,0,1,0
11127,28095,3,0,0,0,1,2
121,449,1,0.0171,0.01973684210526315789473684211,0,1,0
167,65,1,0.00114,0.0007407407407407407407407407407,0,1,0
365,450,2,0,0,2,0,0
3176,660,1,0,0,0,1,0
3558,1041,3,0,0,3,0,0
18963,7975,3,0,0,1,2,0
3551,2444,5,0.00205,0.004281537176274018379281537176,2,3,0
365,1091,1,0.00798,0.009210526315789473684210526316,1,0,0
1090,8817,1,0,0,1,0,0
4482,6249,1,0,0,1,0,0
1108,2464,2,0,0,2,0,0
581,610,1,0,0,1,0,0
12438,1186,5,0,0,1,2,2
3274,982,1,0,0,1,0,0
20,36,8,0.1582,0.1667555829144010122772818987,3,4,1
422,3060,2,0,0,1,0,1
15541,27,1,0,0,0,1,0
9007,6414,7,0,0,1,5,1
7057,2457,1,0,0,1,0,0
2282,28643,2,0,0,2,0,0
6489,1322,3,0,0,2,1,0
180,989,2,0,0,0,1,1
1017,5107,1,0,0,1,0,0
234,18,1,0,0,0,0,1
800,1390,5,0.1288,0.2615215720610001543345317471,4,0,1
38479,6574,1,0,0,1,0,0
2696,940,1,0,0,0,0,1
648,472,1,0,0,0,1,0
2293,10484,1,0,0,0,0,1
419,2740,1,0,0,1,0,0
167,89,3,0,0,1,2,0
1038,410,8,0.0832,0.1920590951061865189289012004,4,2,2
1038,1025,10,0.08892,0.09018828037071219592912704039,2,1,7
265,441,7,0,0,6,1,0
896,30,1,0,0,0,1,0
1455,200,5,0,0,4,1,0
170,65,2,0,0,1,1,0
4128,932,4,0,0,0,4,0
6087,6983,1,0,0,0,1,0
21173,223,4,0,0,3,0,1
144,999,10,0,0,4,5,1
8970,130,6,0,0,4,2,0
3987,169,1,0,0,1,0,0
642,354,1,0,0,0,0,1
1104,862,5,0,0,3,1,1
148,2795,1,0,0,1,0,0
3600,157,1,0,0,1,0,0
48,41,5,0.0285,0.05952380952380952380952380952,4,1,0
3327,1701,1,0,0,1,0,0
195,618,2,0.0593,0.06844413665743305632502308402,1,1,0
3551,935,2,0,0,1,1,0
1082,398,2,0.0137,0.02794777641778865769073847409,2,0,0
281,6890,1,0,0,0,0,1
902,4057,1,0,0,0,1,0
434,22,1,0,0,0,1,0
289,920,1,0,0,1,0,0
5220,2419,1,0,0,0,1,0
935,409,5,0.0114,0.02631578947368421052631578948,2,1,2
4032,281,1,0.00314,0.003624192059095106186518928901,1,0,0
413,503,10,0,0,6,1,3
12422,11127,1,0,0,1,0,0
740,7775,1,0,0,0,0,1
703,1050,1,0,0,0,0,1
169,1306,1,0,0,0,0,1
2497,1147,1,0,0,1,0,0
995,1175,1,0,0,1,0,0
416,605,1,0,0,0,1,0
5219,8696,2,0,0,2,0,0
6699,989,1,0,0,1,0,0
21903,6993,2,0,0,1,1,0
1039,6195,1,0,0,0,1,0
1267,36,4,0,0,4,0,0
1081,1164,3,0,0,0,1,2
940,162,1,0.0684,0.1578947368421052631578947368,0,1,0
40,1420,4,0.0798,0.03153153153153153153153153153,4,0,0
260,4,1,0.0251,0.02179954837589022060100746917,1,0,0
683,169,9,0,0,7,1,1
169,81,1,0,0,0,1,0
512,337,2,0,0,0,1,1
940,418,4,0.1596,0.2333333333333333333333333333,2,1,1
9477,16795,1,0,0,1,0,0
1096,234,1,0,0,1,0,0
820,20698,3,0,0,1,2,0
23634,2742,1,0,0,0,0,1
820,12388,1,0,0,0,1,0
1078,762,2,0,0,2,0,0
4326,5,2,0,0,2,0,0
4482,30698,1,0,0,0,0,1
17025,2740,1,0,0,1,0,0
2375,20,4,0.00114,0.001709401709401709401709401709,3,1,0
306,790,2,0.00285,0.002380952380952380952380952381,2,0,0
2439,11127,3,0,0,1,0,2
180,873,2,0.0508,0.08035502798400140765956294878,1,1,0
969,30929,1,0,0,1,0,0
20698,449,1,0,0,0,1,0
2566,11148,1,0,0,1,0,0
1429,1627,4,0,0,1,2,1
252,232,1,0,0,0,0,1
566,830,1,0,0,0,0,1
10773,618,1,0,0,1,0,0
3161,1420,3,0.0057,0.004761904761904761904761904762,2,1,0
244,27,2,0.342,0.7894736842105263157894736842,1,0,1
2425,720,9,0.00684,0.006382978723404255319148936170,7,2,0
7661,169,3,0,0,3,0,0
189,130,1,0,0,1,0,0
4159,506,14,0,0,13,1,0
22,826,1,0.0684,0.1,0,1,0
776,2737,1,0,0,0,1,0
16795,1049,3,0,0,3,0,0
1804,336,1,0.0353,0.02293697205977907732293697206,0,1,0
2783,3593,1,0,0,0,1,0
1162,1420,2,0,0,1,0,1
16247,21218,3,0,0,3,0,0
383,132,7,0.00228,0.0009009009009009009009009009010,4,0,3
5544,4531,1,0,0,0,0,1
30,52,3,0,0,0,2,1
499,336,2,0,0,1,1,0
1150,989,1,0,0,1,0,0
11126,2698,3,0.0057,0.004950495049504950495049504950,1,0,2
4255,1387,1,0,0,0,1,0
2521,294,13,0.057,0.06451612903225806451612903226,10,2,1
1164,410,1,0,0,1,0,0
2444,935,6,0,0,4,1,1
6418,1320,1,0,0,0,0,1
1082,162,5,0.456,0.4085491506544138123085491507,4,1,0
1766,740,1,0,0,1,0,0
11194,19697,1,0,0,1,0,0
316,584,1,0,0,0,1,0
2374,3718,1,0,0,0,1,0
420,3832,1,0,0,0,1,0
701,2984,1,0,0,0,1,0
1829,472,1,0.00456,0.003809523809523809523809523810,1,0,0
2655,506,14,0.03137,0.05254921622031746074364342654,14,0,0
1467,2832,3,0,0,0,3,0
2618,855,1,0,0,1,0,0
2433,683,1,0.00228,0.004761904761904761904761904762,0,0,1
5546,5771,1,0,0,0,1,0
26789,506,11,0.03256,0.05743773625482849036783377586,9,2,0
3609,3691,3,0,0,1,2,0
449,825,2,0.00456,0.003809523809523809523809523810,0,1,1
940,366,3,0,0,0,1,2
7097,982,1,0,0,1,0,0
2566,918,2,0,0,2,0,0
409,1826,1,0,0,0,1,0
6195,1003,1,0.0798,0.09210526315789473684210526316,0,0,1
336,609,3,0,0,1,2,0
130,1047,1,0,0,1,0,0
448,631,1,0,0,1,0,0
3345,2431,2,0,0,0,2,0
27932,932,1,0,0,1,0,0
41,18,4,0.00855,0.01975757575757575757575757576,1,3,0
8493,1085,1,0,0,1,0,0
22220,327,1,0,0,1,0,0
417,131,1,0,0,1,0,0
430,6692,1,0,0,1,0,0
131,371,1,0.00616,0.01256629946960424316605467156,1,0,0
2381,114,3,0,0,1,1,1
59,2420,3,0,0,1,2,0
337,1035,1,0,0,1,0,0
548,409,2,0,0,0,2,0
3277,1025,1,0.026,0.03000923361034164358264081256,1,0,0
157,566,7,0,0,2,1,4
931,148,7,0.3956,0.8344355354235612658559269389,3,3,1
336,244,2,0.057,0.06451612903225806451612903226,2,0,0
1290,347,1,0,0,0,1,0
3243,2696,5,0.01311,0.02903916768665850673194614444,1,4,0
614,410,4,0.1368,0.1610971874129768866610971874,2,2,0
1017,631,1,0.0057,0.01139544182327069172331067573,1,0,0
1082,29228,2,0,0,2,0,0
367,7971,2,0,0,1,0,1
11259,6676,1,0,0,0,1,0
7989,2672,1,0,0,1,0,0
642,58,6,0,0,6,0,0
31,543,1,0.00428,0.008556577369052379048380647741,1,0,0
19164,276,2,0,0,2,0,0
4128,420,1,0,0,1,0,0
1829,553,2,0,0,0,2,0
6,924,6,0,0,2,3,1
856,20332,1,0,0,0,0,1
4102,4171,2,0.04,0.01580527896317370001580527896,0,2,0
941,18858,1,0,0,1,0,0
4515,749,2,0,0,2,0,0
2282,419,1,0.0194,0.04478301015697137580794090489,0,1,0
3267,2424,1,0,0,0,1,0
6808,144,4,0,0,2,2,0
2921,583,2,0.1368,0.2857142857142857142857142857,2,0,0
1035,11,2,0,0,2,0,0
1158,583,2,0.1539,0.2885005065856129685916919959,1,1,0
12056,2439,2,0,0,2,0,0
379,641,5,0.2371,0.1620779366624241970502358314,2,1,2
2553,543,1,0,0,1,0,0
9681,475,2,0,0,2,0,0
4172,1387,3,0.00456,0.004255319148936170212765957447,1,1,1
2867,13,3,0.1283,0.2459026710765037283957047492,3,0,0
3834,932,2,0,0,0,1,1
449,1467,3,0.00342,0.003947368421052631578947368421,1,2,0
11117,6380,1,0,0,0,1,0
504,141,1,0.0399,0.03465346534653465346534653465,1,0,0
3057,1017,1,0,0,0,1,0
2293,20681,1,0,0,1,0,0
1029,79,2,0.0228,0.05333333333333333333333333333,2,0,0
2331,410,2,0,0,2,0,0
3008,1148,1,0,0,0,1,0
681,5648,1,0,0,0,1,0
13562,416,1,0,0,1,0,0
862,27198,1,0,0,0,1,0
675,3725,1,0.0137,0.02794777641778865769073847409,0,1,0
10484,1267,1,0,0,0,0,1
441,169,2,0,0,2,0,0
968,2478,1,0,0,0,0,1
8671,749,1,0,0,1,0,0
458,6692,8,0.0684,0.1227106227106227106227106227,3,5,0
41,44,4,0.02164,0.03017236091516898730295037724,3,1,0
24773,605,4,0,0,4,0,0
413,17444,4,0,0,3,1,0
2995,8910,6,0,0,6,0,0
128,2441,6,0.01425,0.02401936258962483044661190156,4,1,1
1075,3336,2,0,0,1,0,1
3709,2524,2,0.0969,0.08415841584158415841584158416,1,0,1
2639,681,2,0.00342,0.006837265093962415033986405438,1,1,0
698,31,1,0,0,1,0,0
10642,12,1,0,0,1,0,0
868,9094,1,0,0,0,1,0
681,16795,1,0,0,0,1,0
2381,1506,4,0,0,1,1,2
20423,6992,2,0,0,2,0,0
415,3524,1,0,0,1,0,0
449,2259,1,0,0,0,0,1
2566,599,1,0,0,1,0,0
1627,830,1,0,0,0,0,1
4128,1320,1,0,0,0,0,1
4001,653,1,0,0,1,0,0
614,2410,3,0.0684,0.1428571428571428571428571429,1,2,0
4000,3725,3,0,0,2,1,0
1520,144,23,0,0,21,2,0
503,8925,1,0.00228,0.002631578947368421052631578947,1,0,0
1071,631,4,0.1311,0.2738095238095238095238095238,4,0,0
4330,46,2,0,0,2,0,0
2311,5268,1,0.0285,0.06578947368421052631578947368,1,0,0
1085,265,1,0.00433,0.009043441938178780284043441938,1,0,0
2790,4603,1,0,0,0,1,0
452,2410,1,0.1254,0.1880341880341880341880341880,1,0,0
30,78,2,0,0,0,0,2
631,12,2,0.171,0.1428571428571428571428571429,1,0,1
804,377,4,0,0,2,1,1
6163,6992,1,0,0,1,0,0
2698,12413,1,0,0,0,0,1
35,86,5,0.0057,0.006451612903225806451612903226,3,2,0
931,14,1,0.00855,0.003378378378378378378378378378,0,1,0
358,458,1,0,0,0,1,0
537,720,1,0,0,0,1,0
59,4297,1,0,0,0,0,1
449,126,6,0.0228,0.04761904761904761904761904762,3,2,1
2410,276,1,0,0,0,1,0
4097,19,1,0,0,1,0,0
13504,130,1,0,0,1,0,0
4553,398,4,0,0,4,0,0
566,192,4,0,0,2,2,0
21667,1073,3,0,0,3,0,0
5545,6483,1,0,0,1,0,0
5026,157,5,0,0,3,2,0
1056,566,1,0,0,0,1,0
314,999,5,0,0,1,2,2
466,873,1,0,0,0,0,1
2,10,2,0.00912,0.02105263157894736842105263158,1,0,1
32036,4482,1,0,0,1,0,0
6993,660,26,0,0,12,11,3
208,2700,1,0.00399,0.003723404255319148936170212766,1,0,0
4111,46,1,0,0,1,0,0
2477,5771,1,0,0,1,0,0
2425,28844,1,0,0,0,0,1
162,7670,1,0,0,1,0,0
5771,6676,1,0,0,1,0,0
19,506,7,0.1345,0.3037677527151211361737677527,7,0,0
26252,5225,1,0,0,1,0,0
2990,19561,2,0,0,2,0,0
1429,12944,1,0,0,1,0,0
31,82,1,0,0,0,0,1
895,172,3,0,0,3,0,0
6890,1467,5,0,0,0,4,1
38549,825,1,0.00034,0.0002952926871634531874240055585,1,0,0
150,1030,1,0,0,0,1,0
3690,2700,4,0,0,3,0,1
2796,1032,2,0,0,1,1,0
3207,2293,4,0,0,2,2,0
3709,16486,1,0,0,0,0,1
3551,4427,2,0,0,2,0,0
3060,6267,2,0,0,1,0,1
419,144,9,0.01598,0.01716171617161716171617161716,3,5,1
3057,2990,1,0,0,0,0,1
1210,1386,4,0,0,0,2,2
272,15,1,0.00342,0.008,0,0,1
11194,2362,5,0,0,4,0,1
370,114,1,0,0,0,1,0
135,6380,5,0,0,3,1,1
32650,367,1,0,0,1,0,0
1450,533,1,0,0,0,1,0
5225,2444,1,0,0,0,0,1
12109,10314,2,0,0,1,1,0
350,543,5,0,0,4,0,1
444,164,1,0,0,1,0,0
2503,3345,3,0,0,1,2,0
61,750,3,0,0,0,3,0
1416,244,4,0,0,3,1,0
20063,479,1,0,0,1,0,0
232,16704,3,0.02276,0.03125084438268388242333005230,0,2,1
681,11608,2,0,0,1,1,0
503,413,10,0,0,5,2,3
22302,1025,1,0,0,1,0,0
677,358,5,0.0793,0.1779964403763030765319094838,2,2,1
653,33439,2,0,0,2,0,0
41,321,1,0,0,0,0,1
62,527,1,0.00399,0.002592592592592592592592592593,0,1,0
738,31,3,0.00456,0.01066666666666666666666666667,3,0,0
25637,1095,1,0,0,1,0,0
1003,631,4,0.8402,0.5116721985143037774616721985,2,2,0
4333,46,5,0,0,5,0,0
10503,2696,2,0.00627,0.01447368421052631578947368421,2,0,0
683,1119,2,0,0,1,1,0
6799,583,1,0,0,1,0,0
1075,2698,1,0,0,1,0,0
405,984,5,0.0753,0.1420409466136095924816911331,2,1,2
1387,380,1,0,0,0,0,1
10484,1070,1,0,0,1,0,0
982,25243,5,0,0,4,1,0
6087,2776,2,0,0,1,1,0
595,162,4,0,0,3,1,0
653,6996,1,0,0,0,0,1
839,1390,4,0,0,2,2,0
2740,16239,2,0,0,1,1,0
1433,58,5,0.07412,0.1236847937132132895032429985,1,3,1
317,856,1,0,0,1,0,0
46,1025,10,0.199,0.1821903920561798667638366950,5,3,2
189,3302,2,0,0,0,2,0
3348,720,2,0,0,2,0,0
2598,3233,1,0,0,0,1,0
4750,130,2,0.00798,0.008565908115070845856590811507,1,1,0
43309,130,1,0,0,1,0,0
985,1219,2,0,0,2,0,0
72,29228,2,0,0,2,0,0
48726,18105,1,0,0,0,1,0
22333,800,2,0,0,2,0,0
2737,232,5,0.02278,0.04554178328668532586965213914,4,1,0
7001,3060,1,0,0,1,0,0
338,16239,1,0,0,1,0,0
1253,749,6,0,0,6,0,0
430,1146,1,0,0,0,0,1
713,232,3,0.00855,0.01973684210526315789473684211,3,0,0
410,1386,5,0,0,2,3,0
5086,1420,1,0,0,1,0,0
704,130,5,0,0,3,1,1
289,3688,1,0,0,1,0,0
730,130,1,0,0,0,0,1
162,417,5,0.1425,0.1070751202330149698570751202,5,0,0
2737,22220,1,0,0,0,1,0
336,618,1,0,0,0,1,0
2995,2829,2,0,0,0,2,0
46694,5546,1,0,0,1,0,0
503,7002,1,0,0,0,0,1
417,738,1,0,0,1,0,0
1450,982,1,0,0,1,0,0
648,1534,1,0,0,1,0,0
148,1003,2,0.04793,0.06044368986983588002263723826,0,2,0
968,3057,1,0,0,1,0,0
252,410,9,0,0,5,4,0
132,3943,1,0,0,1,0,0
122,170,8,0.01938,0.01790515719669863079051571967,6,2,0
405,991,1,0.00285,0.003059252898239587805925289824,1,0,0
3601,936,1,0,0,1,0,0
1020,1032,2,0,0,2,0,0
1103,6195,4,0,0,3,1,0
336,4750,2,0,0,2,0,0
7042,1159,2,0.0114,0.02380952380952380952380952381,1,1,0
4297,2503,3,0,0,3,0,0
1050,683,3,0.0171,0.02564102564102564102564102564,1,1,1
200,3935,1,0,0,0,1,0
8956,814,1,0,0,0,1,0
8541,814,10,0.00086,0.0009926131117266851338873499538,9,1,0
13,3709,10,0.0342,0.01351351351351351351351351351,5,5,0
5589,430,1,0,0,1,0,0
506,15374,1,0,0,1,0,0
316,503,3,0,0,2,1,0
1304,317,7,0.0171,0.03571428571428571428571428571,5,2,0
20,833,6,0,0,3,2,1
11194,485,4,0,0,4,0,0
1184,4494,1,0,0,0,1,0
3522,12,4,0.057,0.04761904761904761904761904762,4,0,0
1264,20,4,0,0,0,4,0
46,1049,3,0.3876,0.2518518518518518518518518519,1,2,0
46147,130,1,0,0,1,0,0
714,4774,1,0,0,1,0,0
415,1416,3,0.00285,0.006578947368421052631578947368,2,1,0
379,5,1,0,0,0,1,0
121,232,5,0.1425,0.1764346764346764346764346764,4,1,0
1072,985,6,0.00855,0.009677419354838709677419354839,6,0,0
10004,347,1,0,0,0,1,0
10010,982,3,0,0,2,1,0
1204,924,1,0,0,1,0,0
7788,2503,3,0,0,1,2,0
3205,211,1,0,0,1,0,0
358,1032,6,0.0008,0.001169590643274853801169590643,1,1,4
410,1387,5,0.057,0.1165010186401629824260771882,1,1,3
134,171,1,0.00262,0.006048014773776546629732225300,0,1,0
2598,377,11,0.00855,0.01282051282051282051282051282,6,2,3
10010,368,1,0.00627,0.01195652173913043478260869565,1,0,0
14928,868,2,0,0,2,0,0
237,367,2,0,0,0,2,0
27,31,2,0,0,1,1,0
12382,10484,1,0,0,0,1,0
7390,355,1,0,0,1,0,0
43,1071,1,0,0,1,0,0
50220,4750,1,0,0,1,0,0
2999,798,1,0,0,1,0,0
3368,9636,2,0.0342,0.07142857142857142857142857143,0,1,1
27,4,4,0.00684,0.008228137970516673822813797051,4,0,0
6986,3336,1,0,0,0,1,0
3715,2439,1,0.00513,0.01046511627906976744186046512,1,0,0
21637,28095,1,0,0,1,0,0
162,16704,1,0.0228,0.04761904761904761904761904762,1,0,0
979,3265,3,0,0,0,1,2
825,141,5,0.06218,0.06511016923933698651101692393,3,2,0
2577,289,9,0,0,9,0,0
3302,1049,4,0.1197,0.2500000000000000000000000000,2,2,0
6992,16247,2,0,0,0,2,0
11368,798,2,0,0,2,0,0
17444,2615,1,0,0,1,0,0
1082,1421,3,0,0,2,1,0
667,452,1,0,0,0,1,0
856,4467,2,0,0,2,0,0
148,3258,1,0,0,1,0,0
404,7481,1,0,0,1,0,0
209,294,3,0.0228,0.01980198019801980198019801980,1,1,1
16245,4482,4,0,0,0,4,0
1210,1038,7,0,0,6,1,0
379,2455,1,0,0,1,0,0
618,3558,2,0,0,1,0,1
2672,5571,1,0,0,0,0,1
122,1507,1,0,0,1,0,0
1025,410,4,0.0513,0.05506655216831258050665521683,2,1,1
820,262,1,0,0,1,0,0
5220,605,1,0,0,0,1,0
629,995,1,0.0342,0.07792207792207792207792207792,1,0,0
1304,347,1,0.0342,0.02222222222222222222222222222,1,0,0
3327,2420,2,0,0,2,0,0
237,368,4,0.0536,0.1093431252549979600163198694,1,3,0
2394,316,10,0.00068,0.001359456217512994802079168333,10,0,0
2362,825,2,0.0057,0.01162790697674418604651162791,1,0,1
1390,9352,2,0,0,2,0,0
27472,862,1,0,0,1,0,0
27,6195,2,0.057,0.07759784075573549257759784075,0,1,1
750,969,4,0,0,2,1,1
642,392,3,0,0,3,0,0
25029,419,29,0,0,26,3,0
6195,506,5,1.2084,1.178110599078341013824884793,0,5,0
417,18,1,0.2622,0.1703703703703703703703703704,0,1,0
336,2431,2,0,0,2,0,0
3829,237,1,0,0,1,0,0
1050,13,8,0.7866,1.100689758584495426600689758,6,2,0
543,148,3,0,0,2,1,0
244,294,3,0,0,0,1,2
5544,13607,1,0,0,1,0,0
200,354,1,0,0,1,0,0
379,281,8,0.6458,0.9369874504833748564054040759,1,2,5
4515,5,1,0,0,1,0,0
5551,2282,1,0,0,1,0,0
8738,5,4,0,0,4,0,0
964,1083,7,0.01425,0.01920165267226442756230840997,1,6,0
12056,9007,1,0,0,1,0,0
5219,419,1,0,0,1,0,0
2296,811,1,0,0,1,0,0
2510,3205,1,0,0,1,0,0
290,969,1,0,0,1,0,0
383,1268,2,0,0,1,1,0
1693,1210,1,0,0,1,0,0
703,631,5,0.0205,0.04281537176274018379281537176,5,0,0
1073,1421,1,0,0,1,0,0
2351,1390,1,0.0365,0.01442231705389600126442231705,1,0,0
1147,826,5,0.0171,0.03947368421052631578947368421,2,2,1
7975,814,4,0,0,2,2,0
1075,336,11,0.17655,0.2289563678791862098606590061,2,7,2
456,314,12,0,0,11,1,0
862,4330,1,0,0,1,0,0
12,416,6,0.1961,0.1930370708859313417490146798,1,3,2
585,11,2,0.057,0.1139544182327069172331067573,1,1,0
164,985,5,0.22,0.4594820384294068504594820384,5,0,0
999,430,1,0,0,1,0,0
44,82,5,0.2371,0.1488997840457256690763288124,4,0,1
1420,1162,3,0.057,0.06873385012919896640826873385,1,1,1
18858,2598,8,0,0,5,3,0
65,2662,1,0,0,1,0,0
681,714,2,0,0,0,1,1
3551,409,2,0,0,2,0,0
1030,289,2,0.1135,0.1461611016789285040558385210,2,0,0
1264,6,2,0,0,2,0,0
208,2783,3,0.03249,0.06766334440753045404208194906,1,2,0
6767,237,2,0.0114,0.02325581395348837209302325581,2,0,0
1837,2441,3,0.00068,0.001420217209690893901420217210,2,1,0
419,6395,1,0.0114,0.02597402597402597402597402597,0,0,1
141,660,2,0.0342,0.07792207792207792207792207792,0,1,1
1210,660,1,0.0902,0.2082179132040627885503231764,0,0,1
120,114,4,0,0,2,1,1
485,11194,8,0.00342,0.007142857142857142857142857143,7,1,0
409,23826,18,0.89552,0.6945947451210609105345947450,13,5,0
3508,498,2,0,0,1,0,1
379,1028,1,0,0,0,0,1
855,244,3,0.1539,0.2342574257425742574257425743,2,1,0
3688,358,3,0,0,3,0,0
1301,7378,4,0,0,1,2,1
433,683,1,0,0,1,0,0
6894,2832,2,0,0,0,1,1
9415,1091,1,0,0,1,0,0
410,506,12,0.875,1.633842367930723422112299299,6,4,2
1322,15979,1,0,0,1,0,0
234,1184,2,0,0,0,2,0
410,1010,18,0.3078,0.3478960927436668097896092744,10,6,2
14232,498,2,0,0,2,0,0
3239,237,1,0,0,1,0,0
9439,46,1,0,0,1,0,0
1049,1050,4,0.0593,0.07828444255037052820986338992,1,1,2
11688,20,6,0.00148,0.001285391697064443286433906549,5,1,0
3729,12054,1,0,0,0,1,0
499,33,1,0,0,0,1,0
610,1269,3,0.0057,0.006118505796479175611850579648,2,0,1
12005,1897,1,0,0,0,0,1
132,2825,1,0,0,0,1,0
26973,605,1,0,0,1,0,0
918,5111,3,0,0,2,1,0
134,993,1,0,0,0,1,0
86,133,1,0,0,0,0,1
566,475,3,0.00895,0.01789284286285485805677728908,1,1,1
2330,126,5,0,0,4,1,0
11127,2374,3,0,0,0,2,1
47,48858,1,0,0,0,0,1
553,2670,2,0,0,1,0,1
1020,355,4,0.0536,0.1237303785780240073868882733,0,4,0
1020,605,1,0,0,0,1,0
86,33,5,0.1397,0.2149122807017543859649122807,0,3,2
41,80,3,0,0,2,1,0
2737,866,1,0,0,0,0,1
2944,5743,3,0,0,0,1,2
11,82,1,0,0,0,1,0
429,128,3,0,0,0,1,2
631,25,1,0,0,1,0,0
276,1387,5,0,0,1,4,0
4294,2502,1,0,0,1,0,0
2439,2783,3,0,0,1,2,0
797,600,1,0,0,1,0,0
1429,2921,2,0.01539,0.02714285714285714285714285714,0,1,1
1511,518,1,0,0,0,1,0
2655,46,10,0.1482,0.1677419354838709677419354839,9,1,0
897,1084,1,0,0,0,0,1
30,79,1,0,0,0,1,0
603,337,2,0.0673,0.06280328480776409107876073162,0,1,1
1096,404,1,0,0,0,0,1
5111,653,1,0,0,1,0,0
142,1050,3,0.1824,0.3697473391595742655318824851,1,1,1
3709,1084,3,0,0,0,2,1
610,499,5,0.01824,0.03997493734335839598997493735,2,1,2
6342,566,1,0,0,1,0,0
2157,413,3,0,0,3,0,0
814,449,1,0,0,0,1,0
167,683,1,0,0,1,0,0
6414,6992,3,0,0,1,2,0
312,524,1,0.00684,0.01395348837209302325581395349,0,0,1
13,1234,1,0,0,0,1,0
10314,420,1,0,0,0,0,1
2423,4814,1,0,0,0,1,0
1322,62,12,0.03639,0.02869198212236659418443666298,6,4,2
1005,1387,2,0,0,1,0,1
252,7179,1,0,0,1,0,0
1075,648,2,0,0,0,2,0
131,141,1,0,0,0,0,1
127,167,1,0,0,0,1,0
642,234,5,0,0,4,1,0
2566,6087,4,0,0,3,1,0
398,1049,4,0.3078,0.7012987012987012987012987013,0,2,2
10643,130,9,0,0,9,0,0
618,162,3,0.1938,0.2681286549707602339181286549,2,1,0
2696,11693,1,0,0,0,1,0
1184,8024,1,0,0,1,0,0
113,144,1,0,0,0,0,1
265,210,3,0.00399,0.008333333333333333333333333333,1,0,2
2079,3392,2,0,0,1,0,1
4558,276,2,0,0,2,0,0
38,22178,1,0,0,1,0,0
5648,621,1,0,0,0,1,0
16107,918,1,0,0,1,0,0
3898,3948,3,0,0,3,0,0
35759,3349,1,0,0,0,1,0
468,2282,1,0,0,1,0,0
4718,398,4,0,0,4,0,0
866,2439,2,0.0456,0.03960396039603960396039603960,2,0,0
408,1627,6,0.0364857,0.03533901618476086561192944172,2,4,0
252,46,10,0.8516,1.040726065026177008259875001,3,3,4
316,109,1,0,0,0,1,0
6444,169,3,0,0,3,0,0
1148,265,1,0,0,1,0,0
4750,24197,1,0,0,1,0,0
33,7769,1,0.00798,0.01666666666666666666666666667,0,1,0
2990,10140,2,0,0,1,1,0
169,2049,2,0.0008,0.001199580146948568001199580147,2,0,0
19,2,1,0,0,0,1,0
982,2423,2,0,0,0,2,0
467,156,1,0,0,1,0,0
43560,132,1,0,0,1,0,0
1050,2867,5,0.00456,0.009116353458616553378648540584,4,0,1
1426,1269,4,0.0114,0.007407407407407407407407407408,4,0,0
2251,46,6,0,0,6,0,0
964,2700,1,0.171,0.1485148514851485148514851485,0,1,0
3368,28956,1,0,0,0,0,1
418,897,2,0.0148,0.02958816473410635745701719312,1,1,0
2362,1387,1,0.0228,0.02127659574468085106382978723,1,0,0
798,1268,6,0,0,4,2,0
820,20699,1,0,0,1,0,0
1028,180,3,0,0,0,2,1
10483,12399,1,0,0,1,0,0
447,8578,8,0,0,7,0,1
583,415,2,0,0,1,1,0
2251,4033,2,0,0,2,0,0
3,65,5,0.00228,0.003855280106664256175001694877,3,0,2
506,276,4,0.0209,0.04824561403508771929824561404,2,2,0
