source,target,num_players,total_amount,total_normalized_amount,num_young_players,num_middle_aged_players,num_old_players,total_amount_for_young_players,total_amount_for_middle_aged_players,total_amount_for_old_players,total_normalized_amount_for_young_players,total_normalized_amount_for_middle_aged_players,total_normalized_amount_for_old_players
512,991,1,0,0,1,0,0,0,0,0,0,0,0
409,749,1,0,0,0,0,1,0,0,0,0,0,0
3593,2227,2,0,0,0,2,0,0,0,0,0,0,0
10492,1082,1,0,0,1,0,0,0,0,0,0,0,0
339,26459,1,0,0,0,1,0,0,0,0,0,0,0
10131,467,1,0,0,1,0,0,0,0,0,0,0,0
839,4083,1,0,0,1,0,0,0,0,0,0,0,0
3205,3898,1,0,0,0,0,1,0,0,0,0,0,0
1082,8178,1,0,0,1,0,0,0,0,0,0,0,0
4814,2521,1,0,0,0,1,0,0,0,0,0,0,0
4032,265,1,0,0,0,1,0,0,0,0,0,0,0
12321,40058,1,0,0,0,0,1,0,0,0,0,0,0
2698,2740,1,0,0,0,1,0,0,0,0,0,0,0
289,417,1,0,0,0,0,1,0,0,0,0,0,0
553,5868,1,0,0,0,1,0,0,0,0,0,0,0
2288,1082,2,0.0513,0.042857143,0,2,0,0,0.0513,0,0,0.042857143,0
11915,603,1,0,0,1,0,0,0,0,0,0,0,0
16704,371,1,0.0399,0.033333333,1,0,0,0.0399,0,0,0.033333333,0,0
589,27187,1,0,0,0,1,0,0,0,0,0,0,0
1104,4603,1,0,0,0,0,1,0,0,0,0,0,0
43293,498,1,0,0,1,0,0,0,0,0,0,0,0
3410,798,1,0,0,1,0,0,0,0,0,0,0,0
260,294,1,0.0342,0.036711035,1,0,0,0.0342,0,0,0.036711035,0,0
7074,506,1,0,0,1,0,0,0,0,0,0,0,0
10789,1085,1,0,0,0,1,0,0,0,0,0,0,0
289,1078,4,0,0,4,0,0,0,0,0,0,0,0
583,164,1,0,0,0,1,0,0,0,0,0,0,0
4128,716,1,0,0,0,1,0,0,0,0,0,0,0
350,2964,1,0.00285,0.005697721,1,0,0,0.00285,0,0,0.005697721,0,0
3592,12414,2,0,0,2,0,0,0,0,0,0,0,0
141,39805,1,0,0,1,0,0,0,0,0,0,0,0
11422,940,1,0,0,1,0,0,0,0,0,0,0,0
3714,2698,1,0,0,1,0,0,0,0,0,0,0,0
419,257,1,0,0,1,0,0,0,0,0,0,0,0
1095,747,1,0,0,1,0,0,0,0,0,0,0,0
531,2282,1,0.0171,0.034883721,1,0,0,0.0171,0,0,0.034883721,0,0
31,368,2,0.0684,0.078947368,0,2,0,0,0.0684,0,0,0.078947368,0
403,409,1,0,0,0,1,0,0,0,0,0,0,0
2671,10233,1,0,0,0,0,1,0,0,0,0,0,0
8780,641,1,0,0,1,0,0,0,0,0,0,0,0
786,3999,1,0,0,0,0,1,0,0,0,0,0,0
379,762,2,0,0,0,2,0,0,0,0,0,0,0
130,46147,1,0,0,1,0,0,0,0,0,0,0,0
3719,11124,1,0,0,1,0,0,0,0,0,0,0,0
18105,3592,1,0,0,0,1,0,0,0,0,0,0,0
2700,253,1,0,0,0,0,1,0,0,0,0,0,0
3205,12382,1,0,0,0,1,0,0,0,0,0,0,0
2698,683,1,0,0,0,1,0,0,0,0,0,0,0
2672,3385,1,0,0,0,0,1,0,0,0,0,0,0
18303,660,3,0.01994,0.031804511,2,1,0,0.01994,0,0,0.031804511,0,0
984,3057,1,0,0,0,1,0,0,0,0,0,0,0
1304,3943,1,0,0,0,0,1,0,0,0,0,0,0
2180,2861,1,0,0,0,0,1,0,0,0,0,0,0
10,107,1,0,0,1,0,0,0,0,0,0,0,0
130,8322,1,0,0,1,0,0,0,0,0,0,0,0
1268,2500,1,0,0,1,0,0,0,0,0,0,0,0
1095,141,1,0.0171,0.019736842,1,0,0,0.0171,0,0,0.019736842,0,0
58,1020,1,0.00684,0.016,0,0,1,0,0,0.00684,0,0,0.016
11103,485,1,0,0,1,0,0,0,0,0,0,0,0
58,1010,1,0.0684,0.057142857,0,1,0,0,0.0684,0,0,0.057142857,0
5219,27092,1,0,0,0,0,1,0,0,0,0,0,0
2581,862,1,0,0,1,0,0,0,0,0,0,0,0
10690,14589,1,0,0,0,1,0,0,0,0,0,0,0
2990,265,2,0.00912,0.021052632,1,1,0,0.00912,0,0,0.021052632,0,0
59,69,1,0,0,1,0,0,0,0,0,0,0,0
3216,12381,1,0,0,0,1,0,0,0,0,0,0,0
58,623,1,0,0,0,1,0,0,0,0,0,0,0
6673,12438,1,0,0,1,0,0,0,0,0,0,0,0
26,410,2,0,0,1,1,0,0,0,0,0,0,0
336,7378,6,0,0,4,2,0,0,0,0,0,0,0
679,2420,1,0,0,0,1,0,0,0,0,0,0,0
2441,162,1,0,0,0,1,0,0,0,0,0,0,0
2420,20698,1,0.00456,0.004894805,0,1,0,0,0.00456,0,0,0.004894805,0
26973,605,1,0,0,1,0,0,0,0,0,0,0,0
122,266,3,0,0,1,0,2,0,0,0,0,0,0
868,3173,1,0,0,0,1,0,0,0,0,0,0,0
3054,1032,1,0,0,1,0,0,0,0,0,0,0,0
199,1025,2,0.00228,0.004651163,0,1,1,0,0.00228,0,0,0.004651163,0
988,512,1,0,0,1,0,0,0,0,0,0,0,0
52,582,1,0,0,1,0,0,0,0,0,0,0,0
22559,918,1,0,0,1,0,0,0,0,0,0,0,0
999,30200,1,0,0,1,0,0,0,0,0,0,0,0
14,26,2,0.0114,0.017094017,1,1,0,0.0114,0,0,0.017094017,0,0
1421,801,1,0,0,0,1,0,0,0,0,0,0,0
29769,6996,1,0,0,0,1,0,0,0,0,0,0,0
1050,16795,1,0,0,0,1,0,0,0,0,0,0,0
1416,1082,1,0,0,1,0,0,0,0,0,0,0,0
15172,294,1,0,0,1,0,0,0,0,0,0,0,0
317,653,1,0,0,0,1,0,0,0,0,0,0,0
156,4482,1,0,0,1,0,0,0,0,0,0,0,0
10482,2696,1,0,0,0,1,0,0,0,0,0,0,0
1291,472,1,0.0342,0.05,1,0,0,0.0342,0,0,0.05,0,0
2719,524,1,0,0,1,0,0,0,0,0,0,0,0
22309,1506,1,0,0,1,0,0,0,0,0,0,0,0
349,11,1,0,0,1,0,0,0,0,0,0,0,0
5225,10149,2,0,0,1,0,1,0,0,0,0,0,0
449,190,1,0,0,0,0,1,0,0,0,0,0,0
2292,5544,1,0,0,0,1,0,0,0,0,0,0,0
1083,168,1,0,0,0,1,0,0,0,0,0,0,0
940,1301,1,0,0,1,0,0,0,0,0,0,0,0
599,10138,1,0,0,1,0,0,0,0,0,0,0,0
715,46807,1,0,0,1,0,0,0,0,0,0,0,0
1434,467,1,0,0,1,0,0,0,0,0,0,0,0
6377,804,1,0,0,0,1,0,0,0,0,0,0,0
4441,19536,1,0,0,0,1,0,0,0,0,0,0,0
5378,3691,1,0.00228,0.004651163,0,1,0,0,0.00228,0,0,0.004651163,0
641,903,1,0,0,1,0,0,0,0,0,0,0,0
862,3535,1,0,0,1,0,0,0,0,0,0,0,0
2049,845,1,0,0,0,1,0,0,0,0,0,0,0
520,2727,2,0,0,1,1,0,0,0,0,0,0,0
1426,5026,1,0,0,1,0,0,0,0,0,0,0,0
984,5849,1,0,0,1,0,0,0,0,0,0,0,0
28098,11127,1,0,0,1,0,0,0,0,0,0,0,0
33,610,1,0,0,0,0,1,0,0,0,0,0,0
2722,27116,1,0,0,1,0,0,0,0,0,0,0,0
1387,209,1,0,0,1,0,0,0,0,0,0,0,0
2784,6418,1,0,0,0,1,0,0,0,0,0,0,0
642,18026,1,0,0,1,0,0,0,0,0,0,0,0
11044,10690,1,0,0,0,1,0,0,0,0,0,0,0
1041,40,3,0.0844,0.194829178,0,3,0,0,0.0844,0,0,0.194829178,0
8568,150,1,0,0,1,0,0,0,0,0,0,0,0
294,3958,1,0,0,0,1,0,0,0,0,0,0,0
6676,1415,1,0,0,1,0,0,0,0,0,0,0,0
605,21851,1,0,0,0,1,0,0,0,0,0,0,0
6112,458,1,0.0114,0.017094017,1,0,0,0.0114,0,0,0.017094017,0,0
12380,6894,1,0,0,1,0,0,0,0,0,0,0,0
170,1076,1,0,0,1,0,0,0,0,0,0,0,0
84,383,1,0.0285,0.065789474,1,0,0,0.0285,0,0,0.065789474,0,0
1123,1148,1,0,0,1,0,0,0,0,0,0,0,0
713,3719,1,0,0,1,0,0,0,0,0,0,0,0
6342,354,1,0,0,1,0,0,0,0,0,0,0,0
2425,2944,1,0,0,0,1,0,0,0,0,0,0,0
1388,5180,1,0,0,0,0,1,0,0,0,0,0,0
8517,6676,1,0,0,1,0,0,0,0,0,0,0,0
1007,4482,1,0,0,0,1,0,0,0,0,0,0,0
446,589,1,0,0,1,0,0,0,0,0,0,0,0
16704,255,2,0.0103,0.008604845,0,2,0,0,0.0103,0,0,0.008604845,0
13414,11609,1,0,0,0,1,0,0,0,0,0,0,0
23097,485,1,0,0,1,0,0,0,0,0,0,0,0
216,5545,1,0,0,0,1,0,0,0,0,0,0,0
2063,40,1,0.00855,0.019736842,1,0,0,0.00855,0,0,0.019736842,0,0
2439,10482,1,0,0,0,0,1,0,0,0,0,0,0
2288,3820,2,0,0,2,0,0,0,0,0,0,0,0
12438,5287,1,0,0,0,1,0,0,0,0,0,0,0
422,14589,1,0.00228,0.001904762,0,1,0,0,0.00228,0,0,0.001904762,0
762,984,3,0,0,1,2,0,0,0,0,0,0,0
762,1218,1,0,0,1,0,0,0,0,0,0,0,0
683,1010,1,0,0,0,1,0,0,0,0,0,0,0
3064,985,1,0,0,1,0,0,0,0,0,0,0,0
648,472,1,0,0,0,1,0,0,0,0,0,0,0
603,931,3,0,0,1,1,1,0,0,0,0,0,0
1184,699,1,0,0,0,1,0,0,0,0,0,0,0
1321,1322,2,0,0,2,0,0,0,0,0,0,0,0
495,66,1,0,0,0,1,0,0,0,0,0,0,0
3297,58,1,0,0,1,0,0,0,0,0,0,0,0
4339,430,2,0,0,2,0,0,0,0,0,0,0,0
2457,653,1,0,0,1,0,0,0,0,0,0,0,0
16245,840,1,0,0,0,1,0,0,0,0,0,0,0
5111,9074,1,0,0,1,0,0,0,0,0,0,0,0
3709,630,1,0,0,1,0,0,0,0,0,0,0,0
455,1049,1,0,0,0,1,0,0,0,0,0,0,0
449,5745,1,0,0,1,0,0,0,0,0,0,0,0
338,1123,1,0,0,0,1,0,0,0,0,0,0,0
991,172,1,0.00228,0.002631579,1,0,0,0.00228,0,0,0.002631579,0,0
697,370,1,0,0,0,1,0,0,0,0,0,0,0
17300,204,1,0,0,1,0,0,0,0,0,0,0,0
2425,7323,1,0,0,1,0,0,0,0,0,0,0,0
200,2784,1,0,0,0,1,0,0,0,0,0,0,0
3696,405,1,0,0,1,0,0,0,0,0,0,0,0
1421,172,1,0,0,0,1,0,0,0,0,0,0,0
1020,1147,1,0,0,0,1,0,0,0,0,0,0,0
3062,5220,2,0.00057,0.001315789,0,0,2,0,0,0.00057,0,0,0.001315789
15273,566,1,0,0,1,0,0,0,0,0,0,0,0
6676,653,1,0,0,0,1,0,0,0,0,0,0,0
3522,1025,1,0,0,1,0,0,0,0,0,0,0,0
21957,36100,1,0,0,0,0,1,0,0,0,0,0,0
541,2984,1,0,0,0,1,0,0,0,0,0,0,0
504,252,1,0,0,1,0,0,0,0,0,0,0,0
14589,2740,1,0,0,0,1,0,0,0,0,0,0,0
12302,9007,2,0,0,2,0,0,0,0,0,0,0,0
132,1031,1,0,0,1,0,0,0,0,0,0,0,0
820,338,1,0,0,0,1,0,0,0,0,0,0,0
1242,653,1,0,0,1,0,0,0,0,0,0,0,0
11300,1175,1,0,0,0,1,0,0,0,0,0,0,0
195,14171,1,0.0228,0.024474023,0,1,0,0,0.0228,0,0,0.024474023,0
45,86,1,0,0,1,0,0,0,0,0,0,0,0
128,4000,1,0,0,0,0,1,0,0,0,0,0,0
2293,9851,1,0,0,0,1,0,0,0,0,0,0,0
1023,44,1,0.02,0.046168052,0,1,0,0,0.02,0,0,0.046168052,0
8023,1039,1,0,0,0,1,0,0,0,0,0,0,0
3709,17425,1,0,0,0,1,0,0,0,0,0,0,0
979,13222,1,0,0,1,0,0,0,0,0,0,0,0
699,1186,1,0,0,0,1,0,0,0,0,0,0,0
1755,1264,1,0.0057,0.013157895,1,0,0,0.0057,0,0,0.013157895,0,0
355,119,1,0,0,0,1,0,0,0,0,0,0,0
2457,16666,1,0,0,1,0,0,0,0,0,0,0,0
3911,2990,1,0,0,1,0,0,0,0,0,0,0,0
985,2962,2,0,0,2,0,0,0,0,0,0,0,0
121,338,1,0,0,1,0,0,0,0,0,0,0,0
31255,5,1,0,0,0,1,0,0,0,0,0,0,0
383,336,1,0.0103,0.021512114,1,0,0,0.0103,0,0,0.021512114,0,0
1071,2288,1,0,0,1,0,0,0,0,0,0,0,0
1186,45156,1,0,0,0,1,0,0,0,0,0,0,0
683,2698,1,0,0,0,1,0,0,0,0,0,0,0
10948,1322,1,0,0,0,0,1,0,0,0,0,0,0
458,2745,1,0,0,1,0,0,0,0,0,0,0,0
418,2,1,0,0,1,0,0,0,0,0,0,0,0
49364,26459,1,0,0,1,0,0,0,0,0,0,0,0
10679,130,1,0,0,1,0,0,0,0,0,0,0,0
11128,6993,1,0,0,1,0,0,0,0,0,0,0,0
2362,27245,1,0,0,0,1,0,0,0,0,0,0,0
2669,1091,1,0,0,1,0,0,0,0,0,0,0,0
1082,609,1,0,0,0,1,0,0,0,0,0,0,0
1321,13333,1,0,0,0,0,1,0,0,0,0,0,0
19401,2700,1,0,0,1,0,0,0,0,0,0,0,0
3522,1038,1,0,0,1,0,0,0,0,0,0,0,0
419,371,1,0.0855,0.098684211,1,0,0,0.0855,0,0,0.098684211,0,0
210,458,1,0,0,1,0,0,0,0,0,0,0,0
1219,1071,2,0.00855,0.017093163,2,0,0,0.00855,0,0,0.017093163,0,0
2439,12068,1,0,0,0,1,0,0,0,0,0,0,0
2250,252,1,0,0,1,0,0,0,0,0,0,0,0
2288,3371,1,0,0,1,0,0,0,0,0,0,0,0
336,288,1,0,0,1,0,0,0,0,0,0,0,0
2457,65876,1,0,0,0,0,1,0,0,0,0,0,0
10233,19,1,0,0,1,0,0,0,0,0,0,0,0
337,22615,1,0,0,1,0,0,0,0,0,0,0,0
417,683,1,0,0,0,1,0,0,0,0,0,0,0
9083,605,2,0,0,1,1,0,0,0,0,0,0,0
1418,995,1,0,0,1,0,0,0,0,0,0,0,0
28025,294,1,0,0,0,1,0,0,0,0,0,0,0
1147,6342,1,0,0,0,1,0,0,0,0,0,0,0
682,1244,1,0,0,1,0,0,0,0,0,0,0,0
2981,10131,1,0,0,1,0,0,0,0,0,0,0,0
40,1397,1,0,0,1,0,0,0,0,0,0,0,0
660,447,1,0,0,0,1,0,0,0,0,0,0,0
6992,13310,1,0,0,0,0,1,0,0,0,0,0,0
339,3057,1,0,0,1,0,0,0,0,0,0,0,0
47,4792,1,0,0,1,0,0,0,0,0,0,0,0
675,11127,1,0,0,0,1,0,0,0,0,0,0,0
1533,40,1,0,0,1,0,0,0,0,0,0,0,0
989,192,2,0,0,0,0,2,0,0,0,0,0,0
6087,24575,1,0,0,1,0,0,0,0,0,0,0,0
790,941,1,0.00855,0.007142857,1,0,0,0.00855,0,0,0.007142857,0,0
16795,1826,1,0,0,0,1,0,0,0,0,0,0,0
1520,599,1,0,0,1,0,0,0,0,0,0,0,0
434,653,2,0,0,0,2,0,0,0,0,0,0,0
11194,3739,1,0,0,0,1,0,0,0,0,0,0,0
3327,8781,1,0,0,0,1,0,0,0,0,0,0,0
6377,1322,1,0,0,1,0,0,0,0,0,0,0,0
350,6071,1,0,0,0,0,1,0,0,0,0,0,0
3187,10484,1,0,0,0,1,0,0,0,0,0,0,0
35545,28643,1,0,0,1,0,0,0,0,0,0,0,0
995,862,2,0.0285,0.018518519,2,0,0,0.0285,0,0,0.018518519,0,0
1039,3820,1,0,0,1,0,0,0,0,0,0,0,0
3302,669,1,0,0,0,0,1,0,0,0,0,0,0
338,60,2,0.07182,0.076392367,2,0,0,0.07182,0,0,0.076392367,0,0
2410,506,1,0.171,0.256410256,0,1,0,0,0.171,0,0,0.256410256,0
2740,4494,1,0,0,0,1,0,0,0,0,0,0,0
2262,405,1,0,0,1,0,0,0,0,0,0,0,0
1010,988,1,0,0,1,0,0,0,0,0,0,0,0
447,2944,1,0,0,0,1,0,0,0,0,0,0,0
18298,18105,1,0,0,0,1,0,0,0,0,0,0,0
4463,266,1,0,0,1,0,0,0,0,0,0,0,0
169,6461,1,0,0,1,0,0,0,0,0,0,0,0
636,1025,1,0,0,1,0,0,0,0,0,0,0,0
683,7006,1,0,0,0,0,1,0,0,0,0,0,0
750,29228,2,0,0,1,1,0,0,0,0,0,0,0
1003,29,2,0,0,1,1,0,0,0,0,0,0,0
2984,4362,1,0,0,0,1,0,0,0,0,0,0,0
749,29251,1,0,0,1,0,0,0,0,0,0,0,0
1274,498,1,0.00342,0.006521739,1,0,0,0.00342,0,0,0.006521739,0,0
931,660,1,0,0,1,0,0,0,0,0,0,0,0
1304,6603,1,0,0,1,0,0,0,0,0,0,0,0
19156,1837,1,0,0,0,1,0,0,0,0,0,0,0
1025,47,1,0,0,0,0,1,0,0,0,0,0,0
3205,114,1,0,0,1,0,0,0,0,0,0,0,0
3609,932,1,0,0,0,1,0,0,0,0,0,0,0
1164,1080,1,0,0,1,0,0,0,0,0,0,0,0
776,524,1,0,0,0,1,0,0,0,0,0,0,0
1043,1322,1,0,0,1,0,0,0,0,0,0,0,0
1114,289,1,0,0,0,1,0,0,0,0,0,0,0
52,2783,1,0,0,0,0,1,0,0,0,0,0,0
2477,4057,1,0,0,1,0,0,0,0,0,0,0,0
47,4565,1,0,0,0,0,1,0,0,0,0,0,0
206,42,1,0,0,0,1,0,0,0,0,0,0,0
7087,450,1,0,0,1,0,0,0,0,0,0,0,0
14503,1075,1,0,0,1,0,0,0,0,0,0,0,0
273,3057,1,0,0,0,1,0,0,0,0,0,0,0
3679,4603,1,0.00342,0.007894737,1,0,0,0.00342,0,0,0.007894737,0,0
553,18075,1,0,0,0,0,1,0,0,0,0,0,0
3277,2410,1,0,0,0,0,1,0,0,0,0,0,0
2921,820,1,0.0057,0.004950495,1,0,0,0.0057,0,0,0.004950495,0,0
1518,36,1,0,0,1,0,0,0,0,0,0,0,0
1073,3110,1,0,0,1,0,0,0,0,0,0,0,0
6808,2478,2,0,0,1,1,0,0,0,0,0,0,0
931,355,1,0.0325,0.075023084,0,1,0,0,0.0325,0,0,0.075023084,0
467,1270,2,0.00422,0.005605075,0,1,1,0,0.00251,0.00171,0,0.003669591,0.001935484
120,3209,1,0,0,1,0,0,0,0,0,0,0,0
614,2698,1,0,0,0,1,0,0,0,0,0,0,0
3690,28095,3,0,0,0,2,1,0,0,0,0,0,0
1435,53517,1,0,0,1,0,0,0,0,0,0,0,0
336,1184,1,0,0,0,1,0,0,0,0,0,0,0
4785,294,1,0,0,1,0,0,0,0,0,0,0,0
1147,47,1,0,0,0,0,1,0,0,0,0,0,0
9007,11907,1,0,0,0,1,0,0,0,0,0,0,0
1061,441,1,0,0,0,1,0,0,0,0,0,0,0
42,80,3,0,0,1,1,1,0,0,0,0,0,0
131,124,2,0.1528,0.263482075,1,0,1,0.0901,0,0.0627,0.171815408,0,0.091666667
2995,1035,1,0,0,0,1,0,0,0,0,0,0,0
1429,4031,2,0,0,1,1,0,0,0,0,0,0,0
14171,12424,2,0,0,2,0,0,0,0,0,0,0,0
34070,2639,1,0,0,1,0,0,0,0,0,0,0,0
46,14843,1,0,0,1,0,0,0,0,0,0,0,0
172,5411,1,0,0,0,1,0,0,0,0,0,0,0
3345,8602,1,0,0,1,0,0,0,0,0,0,0,0
355,995,3,0,0,0,2,1,0,0,0,0,0,0
6326,409,1,0,0,1,0,0,0,0,0,0,0,0
2457,8065,1,0,0,1,0,0,0,0,0,0,0,0
10674,10693,1,0,0,0,1,0,0,0,0,0,0,0
383,723,1,0,0,1,0,0,0,0,0,0,0,0
1096,8816,1,0,0,1,0,0,0,0,0,0,0,0
133,449,1,0.00143,0.002986633,1,0,0,0.00143,0,0,0.002986633,0,0
52,3229,2,0.00428,0.009879963,0,1,1,0,0.00399,0.00029,0,0.009210526,0.000669437
498,845,1,0,0,1,0,0,0,0,0,0,0,0
4031,6692,1,0,0,0,1,0,0,0,0,0,0,0
1775,897,1,0,0,1,0,0,0,0,0,0,0,0
3,163,1,0,0,1,0,0,0,0,0,0,0,0
12430,6992,1,0,0,1,0,0,0,0,0,0,0,0
1025,4331,1,0,0,1,0,0,0,0,0,0,0,0
11750,3691,2,0,0,2,0,0,0,0,0,0,0,0
126,291,1,0,0,0,1,0,0,0,0,0,0,0
6418,1234,1,0,0,1,0,0,0,0,0,0,0,0
1386,294,1,0,0,1,0,0,0,0,0,0,0,0
850,6890,1,0,0,0,0,1,0,0,0,0,0,0
36,8907,1,0,0,1,0,0,0,0,0,0,0,0
9982,197,1,0.0148,0.009616634,0,0,1,0,0,0.0148,0,0,0.009616634
941,49792,1,0,0,0,0,1,0,0,0,0,0,0
216,1321,1,0,0,1,0,0,0,0,0,0,0,0
16704,713,1,0,0,0,0,1,0,0,0,0,0,0
169,42885,1,0,0,1,0,0,0,0,0,0,0,0
12,4085,1,0,0,1,0,0,0,0,0,0,0,0
148,2797,1,0,0,1,0,0,0,0,0,0,0,0
1164,855,1,0.00114,0.001290323,1,0,0,0.00114,0,0,0.001290323,0,0
10157,4128,1,0,0,0,1,0,0,0,0,0,0,0
3302,11,1,0,0,1,0,0,0,0,0,0,0,0
449,1005,1,0,0,0,1,0,0,0,0,0,0,0
3349,10540,1,0,0,0,0,1,0,0,0,0,0,0
2,6297,1,0,0,0,0,1,0,0,0,0,0,0
14589,3729,1,0,0,0,1,0,0,0,0,0,0,0
4589,2726,2,0,0,2,0,0,0,0,0,0,0,0
618,1164,1,0,0,0,0,1,0,0,0,0,0,0
11966,2566,1,0,0,1,0,0,0,0,0,0,0,0
1158,148,1,0,0,1,0,0,0,0,0,0,0,0
18938,398,1,0,0,1,0,0,0,0,0,0,0,0
498,1283,1,0,0,1,0,0,0,0,0,0,0,0
28643,3726,1,0,0,0,0,1,0,0,0,0,0,0
5107,2374,1,0.00513,0.012,1,0,0,0.00513,0,0,0.012,0,0
7975,4959,1,0,0,0,1,0,0,0,0,0,0,0
22,1302,1,0,0,1,0,0,0,0,0,0,0,0
8889,1301,1,0,0,1,0,0,0,0,0,0,0,0
9007,1008,1,0,0,0,1,0,0,0,0,0,0,0
60529,20,1,0,0,0,0,1,0,0,0,0,0,0
142,4035,1,0,0,0,0,1,0,0,0,0,0,0
377,660,1,0.0285,0.064935065,1,0,0,0.0285,0,0,0.064935065,0,0
1627,2251,1,0,0,1,0,0,0,0,0,0,0,0
272,1050,1,0,0,0,1,0,0,0,0,0,0,0
1301,4000,1,0,0,0,1,0,0,0,0,0,0,0
355,430,2,0,0,1,1,0,0,0,0,0,0,0
3265,2639,2,0,0,1,1,0,0,0,0,0,0,0
46,197,1,0,0,0,1,0,0,0,0,0,0,0
1043,339,1,0,0,1,0,0,0,0,0,0,0,0
403,7527,1,0,0,1,0,0,0,0,0,0,0,0
19789,820,1,0,0,0,1,0,0,0,0,0,0,0
8172,347,1,0,0,1,0,0,0,0,0,0,0,0
862,4331,2,0.00114,0.000990099,1,1,0,0,0.00114,0,0,0.000990099,0
1039,458,1,0.0114,0.023809524,0,1,0,0,0.0114,0,0,0.023809524,0
6996,11720,1,0,0,0,1,0,0,0,0,0,0,0
936,5237,1,0,0,1,0,0,0,0,0,0,0,0
288,82,1,0,0,0,1,0,0,0,0,0,0,0
1101,306,3,0.02933,0.041868427,3,0,0,0.02933,0,0,0.041868427,0,0
3875,498,1,0,0,1,0,0,0,0,0,0,0,0
301,180,1,0.0775,0.08319021,0,1,0,0,0.0775,0,0,0.08319021,0
3302,1075,1,0,0,0,1,0,0,0,0,0,0,0
2157,856,2,0,0,1,1,0,0,0,0,0,0,0
19083,814,1,0,0,1,0,0,0,0,0,0,0,0
895,355,1,0,0,1,0,0,0,0,0,0,0,0
24,833,1,0,0,0,0,1,0,0,0,0,0,0
129,467,1,0,0,0,1,0,0,0,0,0,0,0
4114,276,1,0,0,1,0,0,0,0,0,0,0,0
3691,8701,1,0,0,0,0,1,0,0,0,0,0,0
131,897,3,0,0,3,0,0,0,0,0,0,0,0
3037,379,1,0,0,1,0,0,0,0,0,0,0,0
124,1158,1,0.00855,0.017093163,1,0,0,0.00855,0,0,0.017093163,0,0
169,448,1,0,0,0,0,1,0,0,0,0,0,0
347,932,2,0,0,2,0,0,0,0,0,0,0,0
6195,1627,2,0.00074,0.001708218,0,1,1,0,0.00074,0,0,0.001708218,0
79,135,1,0,0,1,0,0,0,0,0,0,0,0
776,995,1,0,0,1,0,0,0,0,0,0,0,0
2700,50586,1,0,0,0,1,0,0,0,0,0,0,0
918,982,1,0,0,1,0,0,0,0,0,0,0,0
2737,10727,1,0,0,1,0,0,0,0,0,0,0,0
5679,1032,1,0,0,1,0,0,0,0,0,0,0,0
1397,162,1,0,0,1,0,0,0,0,0,0,0,0
2703,4747,1,0,0,0,0,1,0,0,0,0,0,0
10667,155,1,0,0,0,1,0,0,0,0,0,0,0
289,2288,1,0,0,0,1,0,0,0,0,0,0,0
714,537,1,0,0,0,1,0,0,0,0,0,0,0
41810,936,1,0,0,1,0,0,0,0,0,0,0,0
333,128,1,0,0,0,1,0,0,0,0,0,0,0
475,3892,1,0,0,1,0,0,0,0,0,0,0,0
350,1034,1,0,0,0,1,0,0,0,0,0,0,0
18487,498,1,0,0,0,0,1,0,0,0,0,0,0
979,23838,1,0,0,0,0,1,0,0,0,0,0,0
3282,232,1,0.00342,0.006521739,1,0,0,0.00342,0,0,0.006521739,0,0
6062,8835,1,0,0,1,0,0,0,0,0,0,0,0
1267,9935,1,0,0,1,0,0,0,0,0,0,0,0
1104,4337,1,0,0,1,0,0,0,0,0,0,0,0
2418,2477,1,0,0,0,1,0,0,0,0,0,0,0
566,2639,1,0,0,1,0,0,0,0,0,0,0,0
5268,20151,1,0,0,1,0,0,0,0,0,0,0,0
6621,697,1,0,0,1,0,0,0,0,0,0,0,0
931,512,3,0,0,1,0,2,0,0,0,0,0,0
4785,2362,1,0,0,0,0,1,0,0,0,0,0,0
1322,10948,1,0,0,0,0,1,0,0,0,0,0,0
2722,4330,1,0.00057,0.00037037,1,0,0,0.00057,0,0,0.00037037,0,0
23664,2740,1,0,0,0,1,0,0,0,0,0,0,0
585,368,2,0.1482,0.183809524,1,1,0,0.0399,0.1083,0,0.093333333,0.09047619,0
420,28787,1,0,0,1,0,0,0,0,0,0,0,0
239,58,1,0.0148,0.028222731,0,1,0,0,0.0148,0,0,0.028222731,0
855,273,2,0.0456,0.02962963,1,1,0,0,0.0456,0,0,0.02962963,0
167,74,1,0,0,1,0,0,0,0,0,0,0,0
3146,58,1,0,0,0,1,0,0,0,0,0,0,0
11932,2431,1,0,0,0,1,0,0,0,0,0,0,0
458,2294,1,0,0,1,0,0,0,0,0,0,0,0
5545,797,2,0,0,0,0,2,0,0,0,0,0,0
2296,6182,1,0,0,1,0,0,0,0,0,0,0,0
5743,1467,1,0,0,1,0,0,0,0,0,0,0,0
7487,152,1,0,0,1,0,0,0,0,0,0,0,0
22219,223,1,0,0,0,0,1,0,0,0,0,0,0
5,17836,1,0,0,1,0,0,0,0,0,0,0,0
266,11986,1,0,0,1,0,0,0,0,0,0,0,0
171,4053,1,0,0,0,0,1,0,0,0,0,0,0
1003,3216,1,0,0,1,0,0,0,0,0,0,0,0
6182,5358,1,0,0,1,0,0,0,0,0,0,0,0
430,537,1,0,0,1,0,0,0,0,0,0,0,0
159,237,1,0.0342,0.068372651,1,0,0,0.0342,0,0,0.068372651,0,0
833,45132,1,0,0,0,1,0,0,0,0,0,0,0
